Ethnicity	Gender	Cohort	Transfer	Cohort_Math	Math	Cohort_English	English	Ed_Goal	College_Status	Student_ID	EthnicityFlag_Asian	EthnicityFlag_Black	EthnicityFlag_Hispanic	EthnicityFlag_NativeAmerican	EthnicityFlag_PacificIslander	EthnicityFlag_White	EthnicityFlag_Carribean	EthnicityFlag_EastAsian	EthnicityFlag_SouthEastAsian	EthnicityFlag_SouthWestAsianNorthAfrican	EthnicityFlag_AANAPI	EthnicityFlag_Unknown	EthnicityFlag_TwoorMoreRaces
Asian	Male	2017	1	2017	1	2017	1	Deg/Transfer	First-time College	106251	1	0	0	0	0	0	0	1	1	0	1	0	1
Asian	Male	2017	0	2017	1	2018	0	Other	Other	106252	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2017	1	2017	1	2017	1	Other	First-time College	106253	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2017	1	2017	1	Deg/Transfer	Other	106254	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	0	NA	NA	2019	0	Other	First-time College	106255	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	0	2018	1	2019	0	Other	First-time College	106256	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2018	1	2017	1	Deg/Transfer	First-time College	106257	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2017	1	2018	1	Deg/Transfer	First-time College	106258	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	1	2018	1	2018	1	Deg/Transfer	Other	106259	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2017	1	2019	1	2017	1	Other	First-time College	106260	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	0	2017	0	2017	1	Other	Other	106261	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	0	2019	1	2017	0	Other	First-time College	106262	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2017	0	NA	NA	2018	0	Other	First-time College	106263	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2017	1	2017	1	Deg/Transfer	First-time College	106264	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	0	2017	1	NA	NA	Deg/Transfer	First-time College	106265	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2017	1	2018	1	Other	First-time College	106266	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2017	1	2017	1	Deg/Transfer	First-time College	106267	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	1	2017	1	2017	1	Other	First-time College	106268	1	0	0	0	0	0	0	1	1	0	1	0	1
Asian	Female	2017	0	2018	1	2017	0	Deg/Transfer	Other	106269	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2017	1	2018	1	2017	1	Other	First-time College	106270	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	0	2019	1	2017	0	Deg/Transfer	First-time College	106271	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	1	2017	1	2018	1	Other	First-time College	106272	1	0	0	0	0	0	0	1	1	0	1	0	1
Asian	Female	2017	1	2018	1	2017	1	Other	Other	106273	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	1	2019	1	2017	1	Deg/Transfer	First-time College	106274	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2017	1	2017	1	2019	1	Deg/Transfer	First-time College	106275	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2017	1	2018	1	Deg/Transfer	First-time College	106276	1	0	0	0	0	0	0	0	1	0	1	0	1
Asian	Female	2017	1	2017	1	2017	1	Deg/Transfer	First-time College	106277	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2017	1	2017	1	2017	1	Other	Other	106278	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2019	1	2018	1	Deg/Transfer	Other	106279	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	1	2017	1	2018	1	Other	First-time College	106280	1	0	0	0	0	0	0	0	0	0	1	0	1
Asian	Male	2017	0	NA	NA	2019	0	Deg/Transfer	Other	106281	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	0	NA	NA	2018	0	Deg/Transfer	Other	106282	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2017	0	2018	1	2017	0	Deg/Transfer	First-time College	106283	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	0	2019	0	2019	1	Deg/Transfer	Other	106284	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2017	1	2019	1	Deg/Transfer	First-time College	106285	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	1	2017	1	2017	1	Other	Other	106286	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2017	1	2017	1	2019	1	Deg/Transfer	First-time College	106287	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2017	1	2018	1	2017	1	Deg/Transfer	First-time College	106288	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	0	2017	1	2017	0	Other	First-time College	106289	1	0	0	0	0	0	0	1	1	0	1	0	1
Asian	Female	2017	1	2018	1	2018	1	Other	First-time College	106290	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2017	1	2018	1	2017	1	Deg/Transfer	Other	106291	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2018	1	2017	1	Deg/Transfer	First-time College	106292	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	0	2018	1	2017	0	Deg/Transfer	Other	106293	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	1	2019	1	2018	1	Deg/Transfer	First-time College	106294	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2019	1	2017	1	Deg/Transfer	First-time College	106295	1	0	0	0	0	0	0	0	1	1	1	0	1
Asian	Male	2017	1	2017	1	2017	1	Other	Other	106296	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2017	0	NA	NA	2017	0	Deg/Transfer	First-time College	106297	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2017	1	2018	1	Other	Other	106298	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2017	1	2018	1	Deg/Transfer	First-time College	106299	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2017	0	2017	1	2017	1	Other	First-time College	106300	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2017	1	2019	1	2017	1	Other	First-time College	106301	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	0	2017	0	2017	0	Other	First-time College	106302	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2017	1	2018	1	2017	1	Deg/Transfer	First-time College	106303	1	0	0	0	0	0	0	1	0	0	1	0	1
Asian	Male	2017	0	2019	0	2018	1	Other	First-time College	106304	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2017	1	2017	1	2017	1	Other	Other	106305	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	0	NA	NA	NA	NA	Deg/Transfer	First-time College	106306	1	0	0	0	0	0	0	0	0	0	1	0	0
Asian	Female	2017	1	2018	1	2017	1	Deg/Transfer	First-time College	106307	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Other	2017	0	2019	1	2018	0	Deg/Transfer	First-time College	106308	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2018	1	2018	1	Other	Other	106309	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2017	1	2018	1	Deg/Transfer	First-time College	106310	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2017	1	2017	1	2018	1	Deg/Transfer	First-time College	106311	1	0	0	0	0	0	0	1	1	0	1	0	1
Asian	Male	2017	1	2017	1	2017	1	Deg/Transfer	First-time College	106312	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2017	1	2017	1	2017	1	Deg/Transfer	First-time College	106313	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	0	2018	1	2017	0	Other	First-time College	106314	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	1	2017	1	2018	1	Deg/Transfer	Other	106315	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2017	1	2017	1	2018	1	Other	First-time College	106316	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	0	2019	1	2017	0	Deg/Transfer	First-time College	106317	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	1	2017	1	2017	1	Other	First-time College	106318	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2017	1	2018	1	Deg/Transfer	First-time College	106319	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2017	1	2018	1	2017	1	Deg/Transfer	First-time College	106320	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2017	0	2017	1	2017	0	Deg/Transfer	First-time College	106321	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2017	1	2018	1	Deg/Transfer	First-time College	106322	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2017	1	2018	1	2018	1	Deg/Transfer	First-time College	106323	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2017	1	2019	1	2017	1	Other	First-time College	106324	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2017	1	2018	1	2018	1	Deg/Transfer	First-time College	106325	1	0	0	0	0	0	0	1	0	0	1	0	1
Asian	Male	2017	1	2019	1	2017	1	Other	First-time College	106326	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2017	1	2019	1	2017	1	Deg/Transfer	First-time College	106327	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2017	1	2017	1	2019	1	Other	First-time College	106328	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2017	1	2017	1	Deg/Transfer	First-time College	106329	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2018	1	2017	1	Deg/Transfer	First-time College	106330	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	1	2017	1	2018	1	Other	First-time College	106331	1	0	0	0	0	0	0	1	1	0	1	0	0
Asian	Female	2017	1	2018	1	2017	1	Deg/Transfer	First-time College	106332	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Other	2017	0	2017	0	2018	0	Deg/Transfer	First-time College	106333	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	0	2017	1	2017	0	Other	First-time College	106334	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	0	2017	1	2018	0	Other	First-time College	106335	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2018	1	2018	1	Other	First-time College	106336	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2018	1	2017	1	Deg/Transfer	First-time College	106337	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2019	1	2017	1	Deg/Transfer	First-time College	106338	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	0	NA	NA	2018	0	Other	First-time College	106339	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2017	0	NA	NA	2017	1	Deg/Transfer	First-time College	106340	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	1	2017	1	2017	1	Deg/Transfer	First-time College	106341	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2018	1	2018	1	Other	First-time College	106342	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2017	1	2017	1	Other	Other	106343	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	0	2018	1	2017	0	Deg/Transfer	First-time College	106344	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	0	2017	1	2017	1	Deg/Transfer	First-time College	106345	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2017	1	2017	1	2017	1	Deg/Transfer	First-time College	106346	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	1	2017	1	2017	1	Deg/Transfer	First-time College	106347	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	1	2018	1	2017	1	Deg/Transfer	First-time College	106348	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2017	1	2018	1	2017	1	Deg/Transfer	First-time College	106349	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2017	1	2017	1	2017	1	Deg/Transfer	First-time College	106350	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	1	2019	1	2017	1	Deg/Transfer	First-time College	106351	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2017	1	2017	1	2019	1	Other	Other	106352	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2017	1	2017	1	2018	1	Deg/Transfer	First-time College	106353	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2017	1	2018	1	2017	1	Deg/Transfer	First-time College	106354	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	1	2019	1	2018	1	Other	First-time College	106355	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2019	1	2017	1	Other	First-time College	106356	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2017	1	2017	1	Deg/Transfer	First-time College	106357	1	0	0	0	0	0	0	1	1	0	1	0	0
Asian	Male	2017	1	2019	1	2017	1	Other	First-time College	106358	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	0	2017	1	2018	1	Deg/Transfer	First-time College	106359	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2017	1	2017	1	2019	1	Deg/Transfer	First-time College	106360	1	0	0	0	0	0	0	1	0	0	1	0	1
Asian	Male	2017	1	2019	1	2017	1	Other	First-time College	106361	1	0	0	0	0	0	0	1	1	0	1	0	1
Asian	Female	2017	1	2017	1	2017	1	Deg/Transfer	First-time College	106362	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2019	1	2019	1	Deg/Transfer	First-time College	106363	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2017	1	2019	1	2017	1	Other	Other	106364	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2017	0	2017	1	2017	0	Deg/Transfer	First-time College	106365	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	0	2019	0	2017	1	Deg/Transfer	First-time College	106366	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	0	NA	NA	2017	0	Other	First-time College	106367	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	1	2017	1	2017	1	Deg/Transfer	First-time College	106368	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	0	2018	0	2017	0	Deg/Transfer	First-time College	106369	1	0	0	0	0	0	0	1	1	0	1	0	1
Asian	Female	2017	1	2018	1	2017	1	Deg/Transfer	First-time College	106370	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	0	2017	1	NA	NA	Deg/Transfer	First-time College	106371	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2017	1	2017	1	2017	1	Other	First-time College	106372	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	0	2018	1	2017	0	Deg/Transfer	Other	106373	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2017	1	2017	1	Deg/Transfer	First-time College	106374	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2017	1	2017	1	2018	1	Deg/Transfer	First-time College	106375	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2017	1	2019	1	Deg/Transfer	First-time College	106376	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2017	1	2018	1	2018	1	Deg/Transfer	First-time College	106377	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2017	1	2017	1	2018	1	Deg/Transfer	First-time College	106378	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	0	2017	1	2018	0	Deg/Transfer	First-time College	106379	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2017	1	2017	1	2019	1	Other	First-time College	106380	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	1	2017	1	2018	1	Deg/Transfer	First-time College	106381	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	1	2018	1	2017	1	Deg/Transfer	First-time College	106382	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2017	0	NA	NA	2019	1	Deg/Transfer	First-time College	106383	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2017	1	2019	1	2017	1	Deg/Transfer	First-time College	106384	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2017	1	2017	1	Other	Other	106385	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2017	1	2018	1	2017	1	Deg/Transfer	First-time College	106386	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2017	0	2019	1	2017	0	Deg/Transfer	First-time College	106387	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2018	1	2017	1	Deg/Transfer	First-time College	106388	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2017	1	2017	1	Other	First-time College	106389	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2017	1	2018	1	2017	1	Deg/Transfer	First-time College	106390	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2017	1	2017	1	Deg/Transfer	First-time College	106391	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	1	2019	1	2017	1	Deg/Transfer	Other	106392	1	0	0	0	0	0	0	1	1	0	1	0	1
Asian	Female	2017	0	2018	0	2017	1	Other	First-time College	106393	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	0	2019	0	2019	1	Deg/Transfer	First-time College	106394	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	0	2018	1	2017	0	Deg/Transfer	First-time College	106395	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	0	NA	NA	2018	0	Deg/Transfer	Other	106396	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	0	2017	0	2017	1	Other	Other	106397	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	0	2017	1	2017	1	Deg/Transfer	First-time College	106398	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2018	1	2018	1	Other	First-time College	106399	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	0	NA	NA	2018	0	Deg/Transfer	First-time College	106400	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2018	1	2019	1	Deg/Transfer	Other	106401	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	0	NA	NA	2017	1	Deg/Transfer	First-time College	106402	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	0	2017	0	2017	0	Deg/Transfer	First-time College	106403	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	1	2018	1	2017	1	Deg/Transfer	First-time College	106404	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	1	2018	1	2017	1	Other	Other	106405	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	0	2017	1	2018	0	Deg/Transfer	First-time College	106406	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2017	0	2019	1	2017	0	Deg/Transfer	First-time College	106407	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2017	1	2017	1	2017	1	Deg/Transfer	First-time College	106408	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	0	NA	NA	NA	NA	Deg/Transfer	First-time College	106409	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2019	1	2018	1	Deg/Transfer	First-time College	106410	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	1	2019	1	2018	1	Deg/Transfer	Other	106411	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	1	2018	1	2018	1	Deg/Transfer	Other	106412	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2018	1	2017	1	Deg/Transfer	First-time College	106413	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	1	2017	1	2018	1	Deg/Transfer	First-time College	106414	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	0	2017	0	2017	1	Deg/Transfer	First-time College	106415	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2018	1	2019	1	Other	Other	106416	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	0	NA	NA	2017	0	Deg/Transfer	First-time College	106417	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2017	1	2017	1	Other	First-time College	106418	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2017	0	2018	0	2019	0	Deg/Transfer	First-time College	106419	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	1	2018	1	2017	1	Deg/Transfer	Other	106420	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2017	1	2017	1	Deg/Transfer	First-time College	106421	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2017	1	2017	1	Other	Other	106422	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2017	1	2017	1	Deg/Transfer	First-time College	106423	1	0	0	0	0	0	0	0	0	0	1	0	0
Asian	Male	2017	1	2017	1	2017	1	Deg/Transfer	First-time College	106424	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2017	0	2018	1	2019	1	Other	Other	106425	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	1	2017	1	2019	1	Deg/Transfer	First-time College	106426	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2018	1	2018	1	Deg/Transfer	First-time College	106427	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	0	2017	1	2017	0	Deg/Transfer	Other	106428	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	1	2018	1	2017	1	Deg/Transfer	First-time College	106429	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Other	2017	1	2017	1	2017	1	Deg/Transfer	First-time College	106430	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	1	2018	1	2017	1	Other	Other	106431	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2017	1	2017	1	2017	1	Deg/Transfer	First-time College	106432	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2017	0	2017	0	2018	0	Other	Other	106433	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2017	1	2017	1	Other	First-time College	106434	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2017	1	2017	1	2017	1	Other	Other	106435	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2017	0	NA	NA	2018	0	Deg/Transfer	Other	106436	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2018	1	2017	1	Deg/Transfer	First-time College	106437	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2017	0	2017	0	2017	1	Deg/Transfer	Other	106438	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	0	2017	0	2019	1	Other	First-time College	106439	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Other	2017	1	2017	1	2017	1	Other	First-time College	106440	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	0	2017	1	2017	0	Other	First-time College	106441	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2017	1	2019	1	2017	1	Deg/Transfer	First-time College	106442	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	1	2017	1	2018	1	Deg/Transfer	First-time College	106443	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2017	1	2018	1	2018	1	Deg/Transfer	First-time College	106444	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2017	1	2018	1	2017	1	Deg/Transfer	First-time College	106445	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2017	1	2017	1	Deg/Transfer	First-time College	106446	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	0	2019	0	2018	1	Deg/Transfer	Other	106447	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2017	0	2017	0	2017	1	Other	First-time College	106448	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	0	2017	0	2018	0	Deg/Transfer	First-time College	106449	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	0	2018	0	2017	1	Other	First-time College	106450	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2017	1	2019	1	2018	1	Deg/Transfer	First-time College	106451	1	0	0	0	0	0	0	1	0	0	1	0	1
Asian	Male	2017	1	2017	1	2019	1	Deg/Transfer	First-time College	106452	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	1	2018	1	2018	1	Other	First-time College	106453	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2017	1	2017	1	2018	1	Other	First-time College	106454	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	1	2018	1	2017	1	Other	First-time College	106455	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2017	1	2018	1	2018	1	Deg/Transfer	First-time College	106456	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2017	1	2017	1	Other	First-time College	106457	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	1	2018	1	2018	1	Deg/Transfer	First-time College	106458	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	1	2019	1	2017	1	Deg/Transfer	Other	106459	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2017	1	2017	1	Deg/Transfer	Other	106460	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2019	1	2017	1	Other	First-time College	106461	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2017	0	2018	0	2017	1	Other	First-time College	106462	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2017	1	2017	1	2018	1	Deg/Transfer	First-time College	106463	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2017	1	2018	1	2017	1	Other	First-time College	106464	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2017	1	2017	1	2019	1	Deg/Transfer	Other	106465	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	0	2017	1	2018	1	Other	First-time College	106466	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2017	1	2017	1	2017	1	Deg/Transfer	First-time College	106467	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2017	1	2017	1	2017	1	Other	First-time College	106468	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2017	1	2017	1	2019	1	Other	First-time College	106469	1	0	0	0	0	0	0	1	0	0	1	0	0
